,match_api_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,winner_id_label
2062,1994749,2015/2016,2015-11-29 00:00:00,8033,8673,2,2,66.0,64.0,59.0,59.0,63.0,58.0,61.0,65.0,64.0,65.0,61.0,65.0,68.0,67.0,70.0,69.0,69.0,65.0,71.0,70.0,69.0,73.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2063,1994750,2015/2016,2015-11-29 00:00:00,8030,2182,0,1,64.0,62.0,64.0,68.0,65.0,63.0,68.0,66.0,71.0,68.0,68.0,70.0,68.0,70.0,68.0,68.0,61.0,70.0,72.0,71.0,72.0,70.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2064,1994751,2015/2016,2015-12-02 00:00:00,8023,8030,1,0,64.0,63.0,68.0,67.0,64.0,69.0,67.0,67.0,69.0,58.0,68.0,64.0,62.0,65.0,68.0,64.0,63.0,68.0,66.0,68.0,71.0,68.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2065,1994752,2015/2016,2015-12-01 00:00:00,177361,8025,1,1,59.0,61.0,61.0,65.0,63.0,59.0,66.0,60.0,62.0,66.0,63.0,64.0,65.0,71.0,66.0,67.0,64.0,57.0,66.0,65.0,70.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2066,1994753,2015/2016,2015-12-02 00:00:00,8673,8019,2,1,72.0,68.0,67.0,68.0,69.0,65.0,70.0,69.0,71.0,70.0,73.0,57.0,63.0,60.0,60.0,63.0,57.0,60.0,64.0,60.0,57.0,57.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2067,1994754,2015/2016,2015-12-02 00:00:00,2182,10265,2,0,70.0,69.0,68.0,70.0,70.0,61.0,66.0,68.0,72.0,72.0,63.0,66.0,65.0,68.0,68.0,66.0,68.0,60.0,64.0,63.0,66.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2068,1994755,2015/2016,2015-12-02 00:00:00,2186,8033,4,1,62.0,64.0,63.0,65.0,59.0,66.0,67.0,62.0,65.0,63.0,62.0,66.0,64.0,59.0,60.0,63.0,58.0,61.0,65.0,64.0,65.0,61.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2069,1994756,2015/2016,2015-12-01 00:00:00,1601,8245,2,1,68.0,61.0,66.0,60.0,60.0,63.0,61.0,61.0,62.0,66.0,65.0,59.0,58.0,65.0,66.0,63.0,65.0,60.0,62.0,57.0,63.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2071,1994758,2015/2016,2015-12-01 00:00:00,8021,1957,0,2,59.0,65.0,67.0,54.0,65.0,63.0,66.0,50.0,62.0,54.0,64.0,71.0,65.0,69.0,66.0,64.0,56.0,68.0,66.0,54.0,65.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2072,1994759,2015/2016,2015-12-07 00:00:00,8019,8023,2,3,57.0,63.0,60.0,60.0,63.0,58.0,57.0,64.0,60.0,57.0,65.0,64.0,63.0,67.0,68.0,64.0,69.0,67.0,63.0,69.0,66.0,68.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2073,1994760,2015/2016,2015-12-06 00:00:00,8030,8025,1,0,64.0,65.0,68.0,62.0,68.0,67.0,68.0,66.0,68.0,70.0,65.0,52.0,71.0,64.0,66.0,67.0,66.0,65.0,57.0,65.0,56.0,70.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2076,1994763,2015/2016,2015-12-05 00:00:00,8033,1601,1,1,66.0,64.0,52.0,59.0,64.0,58.0,58.0,65.0,64.0,65.0,61.0,68.0,64.0,61.0,66.0,60.0,66.0,63.0,61.0,61.0,62.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2077,1994764,2015/2016,2015-12-05 00:00:00,8028,2186,2,2,61.0,64.0,63.0,65.0,67.0,66.0,63.0,68.0,61.0,62.0,65.0,62.0,62.0,64.0,65.0,59.0,66.0,67.0,64.0,65.0,63.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2078,1994765,2015/2016,2015-12-06 00:00:00,10265,8673,0,2,66.0,65.0,68.0,68.0,66.0,68.0,60.0,63.0,68.0,66.0,62.0,72.0,69.0,68.0,67.0,70.0,70.0,65.0,70.0,68.0,71.0,73.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2079,1994766,2015/2016,2015-12-05 00:00:00,8245,2182,0,1,65.0,65.0,58.0,61.0,63.0,61.0,64.0,65.0,63.0,57.0,59.0,70.0,68.0,69.0,68.0,70.0,72.0,68.0,65.0,70.0,71.0,70.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2081,1994624,2015/2016,2015-07-25 00:00:00,8021,8245,0,2,58.0,65.0,66.0,65.0,65.0,66.0,57.0,61.0,64.0,63.0,64.0,59.0,58.0,62.0,63.0,58.0,64.0,56.0,64.0,65.0,57.0,59.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2082,1994625,2015/2016,2015-07-26 00:00:00,1957,177361,2,0,69.0,61.0,60.0,65.0,54.0,64.0,55.0,61.0,63.0,67.0,61.0,64.0,62.0,58.0,61.0,62.0,59.0,51.0,66.0,63.0,59.0,60.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2083,1994626,2015/2016,2015-07-27 00:00:00,8019,8020,2,1,55.0,62.0,56.0,57.0,61.0,59.0,60.0,55.0,61.0,60.0,63.0,60.0,51.0,67.0,61.0,61.0,64.0,66.0,66.0,63.0,65.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2084,1994627,2015/2016,2015-07-24 00:00:00,1601,8028,2,0,65.0,56.0,64.0,56.0,62.0,61.0,54.0,65.0,52.0,63.0,64.0,61.0,61.0,60.0,63.0,62.0,60.0,60.0,68.0,52.0,60.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2085,1994628,2015/2016,2015-07-24 00:00:00,2186,10265,1,1,63.0,61.0,63.0,62.0,63.0,57.0,63.0,62.0,60.0,58.0,68.0,60.0,59.0,69.0,65.0,64.0,61.0,68.0,63.0,62.0,65.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2086,1994629,2015/2016,2015-07-26 00:00:00,8673,8033,5,0,71.0,67.0,68.0,67.0,67.0,66.0,66.0,69.0,69.0,70.0,69.0,65.0,56.0,58.0,59.0,61.0,59.0,64.0,57.0,64.0,63.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2087,1994630,2015/2016,2015-07-25 00:00:00,2182,8030,2,1,69.0,67.0,68.0,66.0,66.0,68.0,67.0,67.0,69.0,71.0,71.0,57.0,66.0,61.0,71.0,67.0,69.0,67.0,64.0,70.0,51.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2088,1994767,2015/2016,2015-12-11 00:00:00,8025,8019,2,1,52.0,65.0,71.0,67.0,69.0,64.0,64.0,66.0,56.0,70.0,67.0,57.0,63.0,60.0,60.0,63.0,61.0,57.0,64.0,61.0,57.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2089,1994768,2015/2016,2015-12-12 00:00:00,8030,10265,2,0,64.0,62.0,68.0,65.0,68.0,68.0,63.0,66.0,68.0,70.0,65.0,66.0,55.0,68.0,68.0,66.0,60.0,68.0,63.0,68.0,64.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2090,1994769,2015/2016,2015-12-12 00:00:00,8023,8033,2,0,64.0,63.0,68.0,67.0,64.0,69.0,67.0,68.0,59.0,68.0,68.0,66.0,58.0,52.0,59.0,63.0,61.0,58.0,58.0,65.0,64.0,61.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2091,1994770,2015/2016,2015-12-14 00:00:00,2186,8245,2,2,62.0,64.0,62.0,65.0,59.0,66.0,67.0,64.0,65.0,63.0,66.0,65.0,61.0,65.0,67.0,63.0,65.0,60.0,64.0,57.0,64.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2092,1994771,2015/2016,2015-12-13 00:00:00,8673,8028,1,1,72.0,68.0,67.0,70.0,69.0,65.0,69.0,70.0,71.0,68.0,73.0,61.0,67.0,63.0,65.0,62.0,66.0,68.0,61.0,64.0,66.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2093,1994772,2015/2016,2015-12-11 00:00:00,1601,1957,0,4,68.0,61.0,66.0,60.0,64.0,63.0,61.0,61.0,62.0,66.0,65.0,71.0,65.0,66.0,63.0,64.0,56.0,68.0,66.0,59.0,65.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2094,1994773,2015/2016,2015-12-13 00:00:00,2182,8021,2,0,70.0,69.0,68.0,70.0,68.0,70.0,65.0,72.0,72.0,70.0,70.0,59.0,65.0,66.0,54.0,65.0,65.0,61.0,50.0,64.0,61.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2096,1994775,2015/2016,2015-12-18 00:00:00,10265,8023,0,1,66.0,55.0,68.0,68.0,66.0,56.0,60.0,64.0,62.0,54.0,68.0,64.0,63.0,67.0,68.0,64.0,69.0,68.0,59.0,68.0,68.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2097,1994776,2015/2016,2015-12-19 00:00:00,8019,8030,3,1,57.0,63.0,60.0,60.0,63.0,61.0,58.0,64.0,61.0,57.0,65.0,64.0,62.0,65.0,68.0,68.0,70.0,68.0,63.0,68.0,66.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2098,1994777,2015/2016,2015-12-21 00:00:00,8033,8025,0,1,66.0,64.0,59.0,52.0,63.0,58.0,61.0,58.0,65.0,61.0,65.0,52.0,65.0,71.0,67.0,69.0,66.0,63.0,64.0,64.0,70.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2100,1994779,2015/2016,2015-12-19 00:00:00,177361,1601,0,1,59.0,63.0,61.0,58.0,51.0,59.0,60.0,66.0,62.0,63.0,63.0,60.0,61.0,66.0,60.0,60.0,61.0,63.0,63.0,62.0,66.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2101,1994780,2015/2016,2015-12-19 00:00:00,1957,2186,2,2,65.0,65.0,63.0,66.0,64.0,56.0,68.0,66.0,54.0,65.0,64.0,62.0,64.0,66.0,65.0,67.0,66.0,67.0,65.0,65.0,63.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2102,1994781,2015/2016,2015-12-20 00:00:00,8245,8673,1,3,65.0,58.0,65.0,67.0,64.0,65.0,61.0,65.0,57.0,64.0,65.0,72.0,70.0,67.0,68.0,69.0,69.0,70.0,65.0,70.0,73.0,69.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2103,1994782,2015/2016,2015-12-20 00:00:00,8028,2182,2,0,61.0,55.0,63.0,65.0,67.0,64.0,67.0,66.0,66.0,61.0,62.0,70.0,69.0,68.0,70.0,68.0,70.0,66.0,72.0,72.0,71.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2104,1994783,2015/2016,2016-02-12 00:00:00,8025,10265,1,0,64.0,65.0,71.0,65.0,69.0,64.0,66.0,56.0,62.0,64.0,67.0,63.0,64.0,68.0,68.0,66.0,60.0,63.0,50.0,66.0,65.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2105,1994784,2015/2016,2016-02-13 00:00:00,8030,8033,5,0,65.0,65.0,68.0,68.0,69.0,67.0,66.0,68.0,62.0,70.0,67.0,66.0,58.0,62.0,62.0,63.0,64.0,61.0,58.0,65.0,63.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2106,1994785,2015/2016,2016-02-15 00:00:00,8023,8245,3,2,66.0,68.0,68.0,67.0,64.0,68.0,69.0,59.0,68.0,69.0,67.0,63.0,61.0,65.0,65.0,67.0,65.0,57.0,65.0,58.0,64.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2107,1994786,2015/2016,2016-02-13 00:00:00,8019,8028,0,0,59.0,63.0,57.0,60.0,54.0,70.0,57.0,64.0,61.0,57.0,65.0,64.0,64.0,63.0,68.0,67.0,63.0,70.0,67.0,66.0,67.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2108,1994787,2015/2016,2016-02-14 00:00:00,8673,1957,4,0,65.0,72.0,67.0,68.0,69.0,65.0,70.0,69.0,69.0,70.0,73.0,71.0,62.0,69.0,67.0,64.0,64.0,69.0,66.0,69.0,65.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2109,1994788,2015/2016,2016-02-12 00:00:00,1601,8021,0,0,68.0,61.0,66.0,59.0,64.0,63.0,64.0,63.0,61.0,66.0,67.0,59.0,65.0,66.0,67.0,65.0,50.0,62.0,61.0,68.0,64.0,64.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2110,1994789,2015/2016,2016-02-14 00:00:00,2182,177361,5,2,70.0,69.0,68.0,70.0,67.0,66.0,70.0,71.0,72.0,72.0,68.0,64.0,63.0,58.0,65.0,59.0,66.0,59.0,66.0,62.0,63.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2111,1994790,2015/2016,2016-02-13 00:00:00,2186,8020,3,0,64.0,64.0,63.0,65.0,59.0,66.0,67.0,67.0,67.0,65.0,63.0,65.0,57.0,66.0,65.0,64.0,66.0,54.0,67.0,65.0,68.0,58.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2112,1994791,2015/2016,2016-02-19 00:00:00,8028,8023,0,0,64.0,64.0,63.0,68.0,67.0,66.0,67.0,70.0,51.0,67.0,65.0,66.0,63.0,68.0,67.0,64.0,69.0,68.0,68.0,68.0,65.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
